SKU,Produto,Quantidade Vendida,Vendedor,Mês,Ano,Cidade,Estado,Preço,Total
HL1148,Câmera,2,Vanessa Bach,4,2018,Curitiba,Paraná,2100,4200
HL1918,iPhone,4,Rilson Dias,6,2018,Fortaleza,Ceará,5300,21200
HL1918,iPhone,4,Julia Teixeira,12,2018,Goiânia,Goiás,5300,21200
HL4379,Televisão,5,Felipe Mello,9,2018,São Paulo,São Paulo,2500,12500
HL1918,iPhone,4,Lucas Chagas,1,2018,Recife,Pernambuco,5300,21200
HL7348,SmartWatch,2,Daniela Andrada,6,2018,Salvador,Bahia,1400,2800
HL8851,Notebook,1,Vitor Campos,2,2018,Porto Alegre,Rio Grande do Sul,3500,3500
HL4379,Televisão,5,Raphael Kurtz,6,2018,Fortaleza,Ceará,2500,12500
HL2714,Tablet,5,Breno Farias,5,2018,Curitiba,Paraná,1600,8000
HL4379,Televisão,1,Bernardo Ribeiro,12,2018,Belo Horizonte,Minas Gerais,2500,2500
HL8851,Notebook,5,João Castilho,2,2018,Porto Alegre,Rio Grande do Sul,3500,17500
HL1918,iPhone,1,Guilherme Rachide,4,2018,Belo Horizonte,Minas Gerais,5300,5300
HL2714,Tablet,2,Felipe Júnior,1,2018,Recife,Pernambuco,1600,3200
HL1918,iPhone,1,Raphael Rezende,8,2018,São Paulo,São Paulo,5300,5300
HL8851,Notebook,4,João Peçanha,4,2018,Salvador,Bahia,3500,14000
HL2714,Tablet,1,Julia Penteado,9,2018,Porto Alegre,Rio Grande do Sul,1600,1600
HL4379,Televisão,5,Ulisses Filho,8,2018,São Paulo,São Paulo,2500,12500
HL2714,Tablet,5,Ruan Lopes,10,2018,Recife,Pernambuco,1600,8000
HL8851,Notebook,3,Matheus Santos,7,2018,Rio de Janeiro,Rio de Janeiro,3500,10500
HL1918,iPhone,3,Luíza Melo,7,2018,Goiânia,Goiás,5300,15900
HL7348,SmartWatch,5,Luis Oliveira,10,2018,Recife,Pernambuco,1400,7000
HL9962,Android,5,Myllena Corrêa,7,2018,Porto Alegre,Rio Grande do Sul,3400,17000
HL1918,iPhone,5,Adriane Gomes,8,2018,Fortaleza,Ceará,5300,26500
HL1918,iPhone,4,Gabrielle Silva,12,2018,Salvador,Bahia,5300,21200
HL4379,Televisão,5,Tadeu Nakayama,4,2018,Porto Alegre,Rio Grande do Sul,2500,12500
HL9962,Android,5,Caroline Pinto,9,2018,Curitiba,Paraná,3400,17000
HL1918,iPhone,3,Henrique Silva,10,2018,Salvador,Bahia,5300,15900
HL4379,Televisão,3,José Vieira,5,2018,São Paulo,São Paulo,2500,7500
HL4379,Televisão,4,Arthur Pereira,10,2018,Rio de Janeiro,Rio de Janeiro,2500,10000
HL2714,Tablet,1,Luíza Garcia,1,2018,São Paulo,São Paulo,1600,1600
HL1148,Câmera,5,Gustavo Aragão,5,2018,Salvador,Bahia,2100,10500
HL2714,Tablet,5,Karina Camara,10,2018,Rio de Janeiro,Rio de Janeiro,1600,8000
HL7348,SmartWatch,1,Renan Ventura,11,2018,Porto Alegre,Rio Grande do Sul,1400,1400
HL1918,iPhone,2,Rodrigo Silva,11,2018,Rio de Janeiro,Rio de Janeiro,5300,10600
HL8851,Notebook,4,Lorena Kohn,7,2018,Recife,Pernambuco,3500,14000
HL8851,Notebook,3,Célio Xavier,2,2018,São Paulo,São Paulo,3500,10500
HL7348,SmartWatch,3,Victor Franco,1,2018,Curitiba,Paraná,1400,4200
HL2714,Tablet,1,Guilherme Merotto,6,2018,São Paulo,São Paulo,1600,1600
HL9962,Android,5,Tiago Pereira,3,2018,Recife,Pernambuco,3400,17000
HL9962,Android,2,Jorge Fonseca,10,2018,Rio de Janeiro,Rio de Janeiro,3400,6800
HL8851,Notebook,3,Thomáz Vannier,7,2018,São Paulo,São Paulo,3500,10500
HL1918,iPhone,1,Bruno Ferreira,1,2018,Rio de Janeiro,Rio de Janeiro,5300,5300
HL2714,Tablet,3,Luiz Conceição,4,2018,Rio de Janeiro,Rio de Janeiro,1600,4800
HL1918,iPhone,2,Jeferson Sone,10,2018,Curitiba,Paraná,5300,10600
HL4379,Televisão,5,Lucas Costa,12,2018,São Paulo,São Paulo,2500,12500
HL1918,iPhone,4,Kim Ferreira,4,2018,Curitiba,Paraná,5300,21200
HL1918,iPhone,1,Bernardo Souza,11,2018,Rio de Janeiro,Rio de Janeiro,5300,5300
HL1918,iPhone,5,Débora Lopes,6,2018,Curitiba,Paraná,5300,26500
HL1918,iPhone,1,Mariana Miranda,8,2018,Recife,Pernambuco,5300,5300
HL7348,SmartWatch,4,Raissa Sales,10,2018,Fortaleza,Ceará,1400,5600
HL9962,Android,2,Gabrielle Costa,3,2018,Fortaleza,Ceará,3400,6800
HL4379,Televisão,1,Pedro Lyra,2,2018,São Paulo,São Paulo,2500,2500
HL4379,Televisão,4,Eduardo Vargas,4,2018,São Paulo,São Paulo,2500,10000
HL8851,Notebook,4,Gabriel Assis,5,2018,Rio de Janeiro,Rio de Janeiro,3500,14000
HL1918,iPhone,1,Matheus Delgado,11,2018,Rio de Janeiro,Rio de Janeiro,5300,5300
HL4379,Televisão,3,Carolina Bernardes,4,2018,Rio de Janeiro,Rio de Janeiro,2500,7500
HL1918,iPhone,3,Ana Leite,2,2018,Salvador,Bahia,5300,15900
HL1918,iPhone,1,João Menezes,9,2018,Recife,Pernambuco,5300,5300
HL4379,Televisão,3,Beatriz Rocha,12,2018,São Paulo,São Paulo,2500,7500
HL9962,Android,1,Vitor Arruda,10,2018,Belo Horizonte,Minas Gerais,3400,3400
HL4379,Televisão,3,Izabel Lopes,5,2018,Curitiba,Paraná,2500,7500
HL9962,Android,3,Renan Cunha,10,2018,Salvador,Bahia,3400,10200
HL9962,Android,5,Bruna Ramos,1,2018,Rio de Janeiro,Rio de Janeiro,3400,17000
HL1148,Câmera,2,Isabelle Gonçalves,2,2018,São Paulo,São Paulo,2100,4200
HL7348,SmartWatch,1,João Matheus,7,2018,Rio de Janeiro,Rio de Janeiro,1400,1400
HL1918,iPhone,4,Guilherme Seixas,6,2018,Rio de Janeiro,Rio de Janeiro,5300,21200
HL1918,iPhone,4,Larissa Jesus,7,2018,São Paulo,São Paulo,5300,21200
HL1918,iPhone,4,Ramon Araujo,7,2018,Rio de Janeiro,Rio de Janeiro,5300,21200
HL1148,Câmera,3,João Araujo,5,2018,Goiânia,Goiás,2100,6300
HL1918,iPhone,5,Diego Rodrigues,3,2018,Curitiba,Paraná,5300,26500
HL8851,Notebook,4,Luana Santos,6,2018,Fortaleza,Ceará,3500,14000
HL9962,Android,3,Raissa Pinheiro,8,2018,Rio de Janeiro,Rio de Janeiro,3400,10200
HL8851,Notebook,2,Larissa Jesus,3,2018,São Paulo,São Paulo,3500,7000
HL4379,Televisão,5,José Seixas,11,2018,Porto Alegre,Rio Grande do Sul,2500,12500
HL1148,Câmera,4,Bruna Gomes,7,2018,Goiânia,Goiás,2100,8400
HL9962,Android,5,Mariana Barrozo,9,2018,Salvador,Bahia,3400,17000
HL8851,Notebook,4,Thomáz Rodriguez,10,2018,Salvador,Bahia,3500,14000
HL1148,Câmera,5,Cícero Lima,5,2018,Curitiba,Paraná,2100,10500
HL1918,iPhone,2,Giselia Thiele,12,2018,Salvador,Bahia,5300,10600
HL1918,iPhone,4,Paloma Sperandei,7,2018,Fortaleza,Ceará,5300,21200
HL4379,Televisão,4,Jéssica Netto,11,2018,São Paulo,São Paulo,2500,10000
HL1918,iPhone,5,Gustavo Thome,3,2018,São Paulo,São Paulo,5300,26500
HL2714,Tablet,4,Philipe Morete,8,2018,Curitiba,Paraná,1600,6400
HL7348,SmartWatch,5,Guilherme Merotto,3,2018,São Paulo,São Paulo,1400,7000
HL2714,Tablet,5,Eduardo Peluzo,10,2018,Porto Alegre,Rio Grande do Sul,1600,8000
HL2714,Tablet,3,Izabel Miura,8,2018,Curitiba,Paraná,1600,4800
HL1918,iPhone,4,Rafaela Gonçalves,10,2018,Rio de Janeiro,Rio de Janeiro,5300,21200
HL1918,iPhone,3,João Siqueira,9,2018,São Paulo,São Paulo,5300,15900
HL1918,iPhone,4,Daniela Rosa,4,2018,Belo Horizonte,Minas Gerais,5300,21200
HL1918,iPhone,5,Stefan Santos,4,2018,Fortaleza,Ceará,5300,26500
HL1918,iPhone,5,Daniela Andrada,4,2018,Goiânia,Goiás,5300,26500
HL1918,iPhone,1,Giulia Pessanha,8,2018,Rio de Janeiro,Rio de Janeiro,5300,5300
HL1918,iPhone,5,Daniela Pereira,9,2018,Rio de Janeiro,Rio de Janeiro,5300,26500
HL2714,Tablet,2,Thiago Nóbrega,11,2018,Fortaleza,Ceará,1600,3200
HL1918,iPhone,3,Bruna Londero,4,2018,Recife,Pernambuco,5300,15900
HL9962,Android,3,Eric Carvalho,5,2018,Rio de Janeiro,Rio de Janeiro,3400,10200
HL1148,Câmera,3,Gustavo Thome,8,2018,Recife,Pernambuco,2100,6300
HL4379,Televisão,5,Guido Monteiro,11,2018,Fortaleza,Ceará,2500,12500
HL9962,Android,5,Rachel Restum,6,2018,Porto Alegre,Rio Grande do Sul,3400,17000
HL8851,Notebook,1,Raphael Machado,4,2018,Porto Alegre,Rio Grande do Sul,3500,3500
HL4379,Televisão,1,Leandro Ferreira,1,2018,Salvador,Bahia,2500,2500
HL8851,Notebook,1,Guilherme Lima,8,2018,Recife,Pernambuco,3500,3500
HL2714,Tablet,3,Bernard Pedrosa,3,2018,São Paulo,São Paulo,1600,4800
HL1918,iPhone,3,João Rodrigues,9,2018,Fortaleza,Ceará,5300,15900
HL1148,Câmera,4,Roberta Pimenta,9,2018,São Paulo,São Paulo,2100,8400
HL1918,iPhone,3,João Castilho,3,2018,Rio de Janeiro,Rio de Janeiro,5300,15900
HL4379,Televisão,1,Carlos Barbosa,2,2018,Recife,Pernambuco,2500,2500
HL4379,Televisão,2,Raphael Coelho,6,2018,São Paulo,São Paulo,2500,5000
HL1148,Câmera,3,Marina Miranda,5,2018,Salvador,Bahia,2100,6300
HL4379,Televisão,2,Laura Araujo,1,2018,Fortaleza,Ceará,2500,5000
HL1918,iPhone,3,Joyce Medina,4,2018,Rio de Janeiro,Rio de Janeiro,5300,15900
HL8851,Notebook,5,Paula Cavalcanti,12,2018,Fortaleza,Ceará,3500,17500
HL2714,Tablet,1,Carolina Silva,10,2018,São Paulo,São Paulo,1600,1600
HL9962,Android,4,Arthur Souza,8,2018,São Paulo,São Paulo,3400,13600
HL4379,Televisão,3,Breno Britto,6,2018,Fortaleza,Ceará,2500,7500
HL1148,Câmera,1,Adrielle Forte,5,2018,Goiânia,Goiás,2100,2100
HL1918,iPhone,1,Bruno Salomão,1,2018,Rio de Janeiro,Rio de Janeiro,5300,5300
HL1918,iPhone,5,Bruna Franco,11,2018,Porto Alegre,Rio Grande do Sul,5300,26500
HL1918,iPhone,2,Lucas Cavalcanti,8,2018,Salvador,Bahia,5300,10600
HL4379,Televisão,2,Bruna Chein,8,2018,São Paulo,São Paulo,2500,5000
HL1918,iPhone,4,Giovana Vilela,10,2018,Fortaleza,Ceará,5300,21200
HL9962,Android,2,Larissa Jesus,9,2018,Rio de Janeiro,Rio de Janeiro,3400,6800
HL4379,Televisão,5,Breno Costa,2,2018,Fortaleza,Ceará,2500,12500
HL9962,Android,3,Raul Junqueira,4,2018,Fortaleza,Ceará,3400,10200
HL1918,iPhone,5,Nathalia Ventura,11,2018,Recife,Pernambuco,5300,26500
HL1918,iPhone,2,Rafaella Mello,8,2018,Fortaleza,Ceará,5300,10600
HL7348,SmartWatch,3,Gabrielle Figueiredo,5,2018,Fortaleza,Ceará,1400,4200
HL1148,Câmera,1,Cézar Santos,6,2018,Curitiba,Paraná,2100,2100
HL8851,Notebook,1,Michelle Figueiredo,10,2018,Salvador,Bahia,3500,3500
HL1918,iPhone,5,Juliana Huon,11,2018,Salvador,Bahia,5300,26500
HL8851,Notebook,2,Luis Souza,5,2018,Curitiba,Paraná,3500,7000
HL1918,iPhone,5,Carolina Siqueira,6,2018,Rio de Janeiro,Rio de Janeiro,5300,26500
HL7348,SmartWatch,3,Myllena Corrêa,8,2018,Salvador,Bahia,1400,4200
HL1918,iPhone,2,Danilo Alves,8,2018,São Paulo,São Paulo,5300,10600
HL1918,iPhone,3,Caio Moura,2,2018,Fortaleza,Ceará,5300,15900
HL4379,Televisão,2,Bruna Ramos,6,2018,São Paulo,São Paulo,2500,5000
HL1918,iPhone,1,Carolina Bernardes,8,2018,São Paulo,São Paulo,5300,5300
HL4379,Televisão,5,Felipe Jorge,12,2018,Recife,Pernambuco,2500,12500
HL9962,Android,5,Bruno Ursulino,12,2018,São Paulo,São Paulo,3400,17000
HL4379,Televisão,4,Adrielle Forte,2,2018,Curitiba,Paraná,2500,10000
HL2714,Tablet,3,Diego Marchesi,6,2018,Recife,Pernambuco,1600,4800
HL1148,Câmera,4,Célio Xavier,12,2018,Curitiba,Paraná,2100,8400
HL4379,Televisão,2,Fernanda Silva,12,2018,Porto Alegre,Rio Grande do Sul,2500,5000
HL7348,SmartWatch,2,Rafael Wajnsztok,9,2018,Fortaleza,Ceará,1400,2800
HL1918,iPhone,4,Thais Rodrigues,9,2018,Goiânia,Goiás,5300,21200
HL1148,Câmera,4,Adriana Carneiro,6,2018,Fortaleza,Ceará,2100,8400
HL7348,SmartWatch,1,Vitor Boccaletti,3,2018,Rio de Janeiro,Rio de Janeiro,1400,1400
HL4379,Televisão,2,Elena Barreto,5,2018,Goiânia,Goiás,2500,5000
HL1918,iPhone,5,Mariane Racy,11,2018,Recife,Pernambuco,5300,26500
HL1918,iPhone,3,Gustavo Gomes,11,2018,Recife,Pernambuco,5300,15900
HL4379,Televisão,3,Laura Araujo,8,2018,Rio de Janeiro,Rio de Janeiro,2500,7500
HL1918,iPhone,5,Matheus Silva,9,2018,Recife,Pernambuco,5300,26500
HL7348,SmartWatch,5,Glenda Santos,4,2018,São Paulo,São Paulo,1400,7000
HL1918,iPhone,3,Patrick Silva,9,2018,Fortaleza,Ceará,5300,15900
HL8851,Notebook,1,Breno Caputo,2,2018,Rio de Janeiro,Rio de Janeiro,3500,3500
HL7348,SmartWatch,2,Pedro Ferrari,4,2018,São Paulo,São Paulo,1400,2800
HL1918,iPhone,3,Fernanda Coutinho,7,2018,Rio de Janeiro,Rio de Janeiro,5300,15900
HL1918,iPhone,3,Matheus Ramos,1,2018,Salvador,Bahia,5300,15900
HL4379,Televisão,4,Lucas Villanova,6,2018,Salvador,Bahia,2500,10000
HL1918,iPhone,3,Lucas Machado,11,2018,Fortaleza,Ceará,5300,15900
HL7348,SmartWatch,1,Luíza Garcia,5,2018,Salvador,Bahia,1400,1400
HL8851,Notebook,3,Cassio Faria,8,2018,São Paulo,São Paulo,3500,10500
HL9962,Android,4,Gustavo Gomes,11,2018,Rio de Janeiro,Rio de Janeiro,3400,13600
HL1148,Câmera,1,Clara Silveira,4,2018,Fortaleza,Ceará,2100,2100
HL1918,iPhone,5,Andressa Nóbrega,3,2018,São Paulo,São Paulo,5300,26500
HL8851,Notebook,3,Marina Marins,6,2018,Goiânia,Goiás,3500,10500
HL4379,Televisão,2,Marina Delgado,9,2018,São Paulo,São Paulo,2500,5000
HL1918,iPhone,5,Luiz Campista,8,2018,Goiânia,Goiás,5300,26500
HL9962,Android,2,Gustavo Accardo,8,2018,Belo Horizonte,Minas Gerais,3400,6800
HL1148,Câmera,3,Tainah Nogueira,11,2018,Rio de Janeiro,Rio de Janeiro,2100,6300
HL2714,Tablet,1,Júlio Freire,4,2018,Fortaleza,Ceará,1600,1600
HL9962,Android,1,Lucas Almeida,6,2018,São Paulo,São Paulo,3400,3400
HL1918,iPhone,3,Katharina Barros,2,2018,Salvador,Bahia,5300,15900
HL7348,SmartWatch,3,Caio Fernandes,5,2018,Recife,Pernambuco,1400,4200
HL4379,Televisão,2,Mônica Rotolo,11,2018,Porto Alegre,Rio Grande do Sul,2500,5000
HL1918,iPhone,2,Nathalia Ventura,8,2018,Curitiba,Paraná,5300,10600
HL1918,iPhone,2,Giulia Lopes,3,2018,Fortaleza,Ceará,5300,10600
HL1918,iPhone,2,Pedro Oliveira,11,2018,Fortaleza,Ceará,5300,10600
HL9962,Android,2,Renan Ventura,11,2018,Porto Alegre,Rio Grande do Sul,3400,6800
HL1918,iPhone,2,Igor Azevedo,6,2018,São Paulo,São Paulo,5300,10600
HL1148,Câmera,3,Ana Campos,12,2018,São Paulo,São Paulo,2100,6300
HL1148,Câmera,3,João Rodrigues,1,2018,Porto Alegre,Rio Grande do Sul,2100,6300
HL4379,Televisão,2,Beatriz Rocha,11,2018,Porto Alegre,Rio Grande do Sul,2500,5000
HL1918,iPhone,3,Laís Oliveira,7,2018,Rio de Janeiro,Rio de Janeiro,5300,15900
HL1148,Câmera,1,Caroline Cavalcanti,6,2018,Recife,Pernambuco,2100,2100
HL4379,Televisão,5,Lucas Rodrigues,2,2018,Curitiba,Paraná,2500,12500
HL1918,iPhone,4,João Pedrazza,11,2018,Goiânia,Goiás,5300,21200
HL4379,Televisão,1,Luiza Cavalcanti,4,2018,Porto Alegre,Rio Grande do Sul,2500,2500
HL1918,iPhone,1,Raphael Guedes,4,2018,São Paulo,São Paulo,5300,5300
HL8851,Notebook,3,Bianca Allevato,3,2018,Recife,Pernambuco,3500,10500
HL1918,iPhone,2,Elena Barreto,7,2018,Fortaleza,Ceará,5300,10600
HL1148,Câmera,1,Adriane Chagas,5,2018,Fortaleza,Ceará,2100,2100
HL1918,iPhone,4,Priscila Carvalho,4,2018,Curitiba,Paraná,5300,21200
HL4379,Televisão,1,Isabelle Firmino,7,2018,Rio de Janeiro,Rio de Janeiro,2500,2500
HL7348,SmartWatch,3,Helena Chafin,10,2018,Curitiba,Paraná,1400,4200
HL9962,Android,4,Luiza Marques,6,2018,Fortaleza,Ceará,3400,13600
HL2714,Tablet,2,Pedro Ayres,10,2018,São Paulo,São Paulo,1600,3200
HL8851,Notebook,2,Anna Silva,1,2018,Fortaleza,Ceará,3500,7000
HL4379,Televisão,4,Livia Corrêa,8,2018,Salvador,Bahia,2500,10000
HL4379,Televisão,3,Jonatas Passos,8,2018,Salvador,Bahia,2500,7500
HL7348,SmartWatch,5,Daniel Araujo,1,2018,Rio de Janeiro,Rio de Janeiro,1400,7000
HL7348,SmartWatch,3,Carlos Assis,8,2018,Rio de Janeiro,Rio de Janeiro,1400,4200
HL7348,SmartWatch,4,Breno Caputo,6,2018,Belo Horizonte,Minas Gerais,1400,5600
HL7348,SmartWatch,2,Anna Maia,2,2018,Curitiba,Paraná,1400,2800
HL1918,iPhone,4,Gustavo Aragão,9,2018,São Paulo,São Paulo,5300,21200
HL1148,Câmera,4,Deysiane Medronho,1,2018,Goiânia,Goiás,2100,8400
HL4379,Televisão,1,Erick Soares,3,2018,São Paulo,São Paulo,2500,2500
HL8851,Notebook,3,Wendela Mariz,8,2018,São Paulo,São Paulo,3500,10500
HL9962,Android,3,Leticia Mesquita,2,2018,São Paulo,São Paulo,3400,10200
HL2714,Tablet,2,Bianca Procaci,12,2018,Fortaleza,Ceará,1600,3200
HL7348,SmartWatch,2,Clara Bruno,9,2018,Fortaleza,Ceará,1400,2800
HL1918,iPhone,4,Ruan Lopes,1,2018,São Paulo,São Paulo,5300,21200
HL7348,SmartWatch,1,Jorge Fonseca,5,2018,Fortaleza,Ceará,1400,1400
HL1918,iPhone,4,Wilson Miranda,7,2018,Rio de Janeiro,Rio de Janeiro,5300,21200
HL7348,SmartWatch,3,Eduardo Nunes,4,2018,Porto Alegre,Rio Grande do Sul,1400,4200
HL1148,Câmera,4,Victor Gomes,4,2018,Recife,Pernambuco,2100,8400
HL8851,Notebook,2,Victor Lira,10,2018,Recife,Pernambuco,3500,7000
HL4379,Televisão,1,Wen Santos,7,2018,Curitiba,Paraná,2500,2500
HL1918,iPhone,2,João Costa,5,2018,Fortaleza,Ceará,5300,10600
HL1918,iPhone,5,Deysiane Medronho,4,2018,São Paulo,São Paulo,5300,26500
HL7348,SmartWatch,1,Norman Jimbo,4,2018,Belo Horizonte,Minas Gerais,1400,1400
HL4379,Televisão,1,Bernard Pedrosa,3,2018,São Paulo,São Paulo,2500,2500
HL7348,SmartWatch,5,João Costa,6,2018,Rio de Janeiro,Rio de Janeiro,1400,7000
HL1918,iPhone,1,Camilla Vieira,11,2018,Fortaleza,Ceará,5300,5300
HL7348,SmartWatch,2,Guilherme Jordao,4,2018,Fortaleza,Ceará,1400,2800
HL4379,Televisão,5,Raíssa Oliveira,5,2018,Fortaleza,Ceará,2500,12500
HL1918,iPhone,1,Raphael Rezende,8,2018,Salvador,Bahia,5300,5300
HL8851,Notebook,3,Yasmim Bittencourt,10,2018,Belo Horizonte,Minas Gerais,3500,10500
HL1918,iPhone,5,Kimberly Sad,9,2018,Goiânia,Goiás,5300,26500
HL4379,Televisão,2,Gabriel Assis,7,2018,Salvador,Bahia,2500,5000
HL4379,Televisão,3,Carlos Portela,6,2018,Curitiba,Paraná,2500,7500
HL1918,iPhone,3,Victor Gomes,12,2018,Recife,Pernambuco,5300,15900
HL1918,iPhone,2,Joao Silva,11,2018,Fortaleza,Ceará,5300,10600
HL4379,Televisão,2,Fernanda Rubim,11,2018,São Paulo,São Paulo,2500,5000
HL4379,Televisão,4,Desirée Heimlich,12,2018,São Paulo,São Paulo,2500,10000
HL8851,Notebook,1,Mateus Polastri,4,2018,Fortaleza,Ceará,3500,3500
HL8851,Notebook,2,Carolina Abrahão,5,2018,Rio de Janeiro,Rio de Janeiro,3500,7000
HL4379,Televisão,3,Débora Lopes,6,2018,Rio de Janeiro,Rio de Janeiro,2500,7500
HL2714,Tablet,5,Lucas Chagas,12,2018,Recife,Pernambuco,1600,8000
HL1918,iPhone,4,Marina Miranda,6,2018,São Paulo,São Paulo,5300,21200
HL2714,Tablet,3,Matheus Gomes,3,2018,Porto Alegre,Rio Grande do Sul,1600,4800
HL2714,Tablet,2,Leticia Mesquita,9,2018,Fortaleza,Ceará,1600,3200
HL7348,SmartWatch,4,Amanda Roberto,1,2018,Porto Alegre,Rio Grande do Sul,1400,5600
HL1918,iPhone,1,Arthur Fernandes,8,2018,Goiânia,Goiás,5300,5300
HL7348,SmartWatch,4,Gabriel Thoni,6,2018,Salvador,Bahia,1400,5600
HL4379,Televisão,5,Matheus Souza,6,2018,Porto Alegre,Rio Grande do Sul,2500,12500
HL7348,SmartWatch,1,Isabel Leite,9,2018,Goiânia,Goiás,1400,1400
HL9962,Android,2,Tayla Lima,5,2018,Rio de Janeiro,Rio de Janeiro,3400,6800
HL1918,iPhone,5,Gabriel Puntel,12,2018,Rio de Janeiro,Rio de Janeiro,5300,26500
HL8851,Notebook,1,Carlos Araujo,4,2018,Recife,Pernambuco,3500,3500
HL9962,Android,4,Livia Cozendey,10,2018,São Paulo,São Paulo,3400,13600
HL1148,Câmera,3,Danilo Alves,12,2018,Rio de Janeiro,Rio de Janeiro,2100,6300
HL1148,Câmera,3,Bianca Allevato,2,2018,Recife,Pernambuco,2100,6300
HL2714,Tablet,5,Juan Fernandes,2,2018,Goiânia,Goiás,1600,8000
HL9962,Android,4,João Ribeiro,1,2018,Goiânia,Goiás,3400,13600
HL1148,Câmera,2,Luis Garcia,6,2018,Recife,Pernambuco,2100,4200
HL1918,iPhone,3,Matheus Silva,9,2018,Salvador,Bahia,5300,15900
HL4379,Televisão,5,Carolina Rocha,11,2018,Rio de Janeiro,Rio de Janeiro,2500,12500
HL8851,Notebook,5,Rafael Portela,5,2018,São Paulo,São Paulo,3500,17500
HL4379,Televisão,4,Camila Sobral,10,2018,Rio de Janeiro,Rio de Janeiro,2500,10000
HL1148,Câmera,1,Gabriel Thome,4,2018,Salvador,Bahia,2100,2100
HL2714,Tablet,3,José Marques,8,2018,São Paulo,São Paulo,1600,4800
HL1918,iPhone,5,Gabriela Mello,3,2018,Salvador,Bahia,5300,26500
HL1918,iPhone,3,Gabriel Thoni,6,2018,São Paulo,São Paulo,5300,15900
HL1918,iPhone,3,Raísa Rodrigues,2,2018,São Paulo,São Paulo,5300,15900
HL1918,iPhone,2,Julia Silva,2,2018,Recife,Pernambuco,5300,10600
HL1918,iPhone,5,Gabriel Rubim,11,2018,Curitiba,Paraná,5300,26500
HL1918,iPhone,2,Beatriz Rodrigues,7,2018,Rio de Janeiro,Rio de Janeiro,5300,10600
HL8851,Notebook,4,Hércules Moreira,12,2018,Goiânia,Goiás,3500,14000
HL4379,Televisão,1,Ruan Lopes,3,2018,São Paulo,São Paulo,2500,2500
HL9962,Android,4,Norman Jimbo,8,2018,São Paulo,São Paulo,3400,13600
HL9962,Android,1,João Bach,10,2018,Fortaleza,Ceará,3400,3400
HL1148,Câmera,5,Gustavo Aragão,3,2018,Fortaleza,Ceará,2100,10500
HL7348,SmartWatch,4,Thomaz Ferreira,7,2018,São Paulo,São Paulo,1400,5600
HL1918,iPhone,3,Tadeu Nakayama,9,2018,Porto Alegre,Rio Grande do Sul,5300,15900
HL1148,Câmera,2,Gustavo Azevedo,11,2018,São Paulo,São Paulo,2100,4200
HL4379,Televisão,4,João Castilho,3,2018,São Paulo,São Paulo,2500,10000
HL1918,iPhone,4,Pedro Cardoso,10,2018,Fortaleza,Ceará,5300,21200
HL8851,Notebook,5,Andreza Ramos,6,2018,Belo Horizonte,Minas Gerais,3500,17500
HL9962,Android,4,Ives Teixeira,5,2018,São Paulo,São Paulo,3400,13600
HL8851,Notebook,5,Carolina Abrahão,4,2018,São Paulo,São Paulo,3500,17500
HL1148,Câmera,1,Marcos Nucci,6,2018,Rio de Janeiro,Rio de Janeiro,2100,2100
HL7348,SmartWatch,3,Luiza Cabral,7,2018,Belo Horizonte,Minas Gerais,1400,4200
HL7348,SmartWatch,3,Júlio Freire,5,2018,Curitiba,Paraná,1400,4200
HL1918,iPhone,5,Maria Gasperi,4,2018,Rio de Janeiro,Rio de Janeiro,5300,26500
HL1918,iPhone,2,Anna Silva,12,2018,São Paulo,São Paulo,5300,10600
HL2714,Tablet,5,Giovanna Santos,1,2018,Porto Alegre,Rio Grande do Sul,1600,8000
HL8851,Notebook,1,Jonas Gomes,1,2018,Salvador,Bahia,3500,3500
HL4379,Televisão,4,Clara Silveira,12,2018,Recife,Pernambuco,2500,10000
HL4379,Televisão,1,Pedro Xavier,7,2018,São Paulo,São Paulo,2500,2500
HL7348,SmartWatch,2,Cícero Lima,3,2018,Curitiba,Paraná,1400,2800
HL1918,iPhone,1,Júlio Fraga,3,2018,Fortaleza,Ceará,5300,5300
HL1918,iPhone,2,Ana Soledade,8,2018,Salvador,Bahia,5300,10600
HL9962,Android,1,Victor Ferreira,11,2018,Goiânia,Goiás,3400,3400
HL1918,iPhone,1,Priscila Vogel,6,2018,Porto Alegre,Rio Grande do Sul,5300,5300
HL9962,Android,3,Michelle Miura,6,2018,Salvador,Bahia,3400,10200
HL1918,iPhone,5,Caio Caldas,6,2018,Salvador,Bahia,5300,26500
HL4379,Televisão,2,Julia Teixeira,2,2018,Salvador,Bahia,2500,5000
HL7348,SmartWatch,5,Gabrielle Costa,3,2018,Rio de Janeiro,Rio de Janeiro,1400,7000
HL8851,Notebook,4,Dandara Reis,4,2018,Rio de Janeiro,Rio de Janeiro,3500,14000
HL1918,iPhone,3,Rubens Netto,6,2018,Rio de Janeiro,Rio de Janeiro,5300,15900
HL1918,iPhone,5,Marina Miranda,8,2018,Belo Horizonte,Minas Gerais,5300,26500
HL1148,Câmera,2,Matheus Gomes,8,2018,São Paulo,São Paulo,2100,4200
HL9962,Android,3,Camilla Cardeman,10,2018,São Paulo,São Paulo,3400,10200
HL8851,Notebook,5,João Matheus,3,2018,Salvador,Bahia,3500,17500
HL1918,iPhone,5,Matheus Silva,3,2018,São Paulo,São Paulo,5300,26500
